Datetime,SecondsFromBeginning,HX_flowsignal,XF_flowsignal,PL_flowsignal,CW_flowsignal,Totalflow
1992-08-08 04:16:00,15360,0,0,0,0,0
1992-08-08 04:17:00,15420,0,0,0,0,0
1992-08-08 04:18:00,15480,0,0,0,0,0
1992-08-08 04:19:00,15540,0,0,0,0,0
1992-08-08 04:20:00,15600,0,0,0,0,0
1992-08-08 04:21:00,15660,0,0,0,0,0
1992-08-08 04:22:00,15720,0,0,0,0,0
1992-08-08 04:23:00,15780,0,0,0,0,0
1992-08-08 04:24:00,15840,0,0,0,0,0
1992-08-08 04:25:00,15900,0,0,0,0,0
1992-08-08 04:26:00,15960,0,0,0,0,0
1992-08-08 04:27:00,16020,0,0,0,0,0
1992-08-08 04:28:00,16080,0,0,0,0,0
1992-08-08 04:29:00,16140,0,0,0,0,0
1992-08-08 04:30:00,16200,0,0,0,0,0
1992-08-08 04:31:00,16260,0,0,0,0,0
1992-08-08 04:32:00,16320,0,0,0,0,0
1992-08-08 04:33:00,16380,0,0,0,0,0
1992-08-08 04:34:00,16440,0,0,0,0,0
1992-08-08 04:35:00,16500,0,0,0,0,0
1992-08-08 04:36:00,16560,0,0,0,0,0
1992-08-08 04:37:00,16620,0,0,0,0,0
1992-08-08 04:38:00,16680,0,0,0,0,0
1992-08-08 04:39:00,16740,0,0,0,0,0
1992-08-08 04:40:00,16800,0,0,0,0,0
1992-08-08 04:41:00,16860,0,0,0,0,0
1992-08-08 04:42:00,16920,0,0,0,0,0
1992-08-08 04:43:00,16980,0,0,0,0,0
1992-08-08 04:44:00,17040,0,0,0,0,0
1992-08-08 04:45:00,17100,0,0,0,0,0
1992-08-08 04:46:00,17160,0,0,0,0,0
1992-08-08 04:47:00,17220,0,0,0,0,0
1992-08-08 04:48:00,17280,0,0,0,0,0
1992-08-08 04:49:00,17340,0,0,0,0,0
1992-08-08 04:50:00,17400,0,0,0,0,0
1992-08-08 04:51:00,17460,0,0,0,0,0
1992-08-08 04:52:00,17520,0,0,0,0,0
1992-08-08 04:53:00,17580,0,0,0,0,0
1992-08-08 04:54:00,17640,0,0,0,0,0
1992-08-08 04:55:00,17700,0,0,0,0,0
1992-08-08 04:56:00,17760,0,0,0,0,0
1992-08-08 04:57:00,17820,0,0,0,0,0
1992-08-08 04:58:00,17880,0,0,0,0,0
1992-08-08 04:59:00,17940,0,0,0,0,0
1992-08-08 05:00:00,18000,0,0,0,0,0
